,Ethnic,General
mutton shoulder,0.04294478527607362,0.08985507246376812
roasted veal,0.03067484662576687,0.08985507246376812
orange jelly,0.006134969325153374,0.08985507246376812
lisbon sugar,0.006134969325153374,0.08985507246376812
cream butter,0.024539877300613498,0.08985507246376812
amber,0.006134969325153374,0.08985507246376812
rye bread,0.1165644171779141,0.08985507246376812
hollandaise sauce,0.06748466257668712,0.08985507246376812
vanilla sauce,0.03067484662576687,0.08985507246376812
lemon jelly,0.006134969325153374,0.08985507246376812
veal sweetbread,0.012269938650306749,0.08985507246376812
vanilla syrup,0.006134969325153374,0.08985507246376812
cracker dust,0.03067484662576687,0.08985507246376812
brandy sauce,0.04294478527607362,0.08985507246376812
dried breadcrumb,0.012269938650306749,0.08695652173913043
white brandy,0.012269938650306749,0.08695652173913043
juniper berry,0.012269938650306749,0.08695652173913043
preserved strawberry,0.03680981595092025,0.08695652173913043
caviar,0.12269938650306748,0.08695652173913043
caraway,0.012269938650306749,0.08695652173913043
bird,0.03067484662576687,0.08695652173913043
pickled beet,0.012269938650306749,0.08695652173913043
green tea,0.018404907975460124,0.08695652173913043
powdered white sugar,0.03680981595092025,0.08695652173913043
dried cherry,0.012269938650306749,0.08695652173913043
sardine,0.08588957055214724,0.08695652173913043
spanish olive,0.006134969325153374,0.08695652173913043
cherry juice,0.024539877300613498,0.08695652173913043
maraschino cherry,0.09815950920245399,0.08405797101449275
veal loin,0.03067484662576687,0.08405797101449275
ladyfinger,0.1656441717791411,0.08405797101449275
cordial,0.07975460122699386,0.08405797101449275
aniseseed,0.05521472392638037,0.08405797101449275
lean meat,0.006134969325153374,0.08405797101449275
udder,0.006134969325153374,0.08405797101449275
blueberry,0.024539877300613498,0.08405797101449275
sweet apple,0.018404907975460124,0.08405797101449275
crab butter,0.012269938650306749,0.08405797101449275
spanish onion,0.018404907975460124,0.08405797101449275
ice cream,0.06748466257668712,0.08405797101449275
tartare sauce,0.12883435582822086,0.08405797101449275
smoked ham,0.024539877300613498,0.08405797101449275
horseradish root,0.018404907975460124,0.08115942028985507
american cheese,0.03680981595092025,0.08115942028985507
beef fat,0.03680981595092025,0.08115942028985507
gumbo,0.006134969325153374,0.08115942028985507
roast lamb,0.012269938650306749,0.08115942028985507
white skin,0.018404907975460124,0.08115942028985507
cranberry sauce,0.024539877300613498,0.08115942028985507
walnut pickle,0.006134969325153374,0.08115942028985507
fish forcemeat,0.018404907975460124,0.08115942028985507
rock salt,0.06134969325153374,0.08115942028985507
wine spirit,0.012269938650306749,0.08115942028985507
red raspberry,0.06748466257668712,0.08115942028985507
bun,0.024539877300613498,0.08115942028985507
tenderloin steak,0.06134969325153374,0.08115942028985507
alum water,0.018404907975460124,0.08115942028985507
orange water,0.03067484662576687,0.08115942028985507
pineapple juice,0.03067484662576687,0.08115942028985507
celery leaf,0.04294478527607362,0.08115942028985507
zante currant,0.024539877300613498,0.08115942028985507
beef brisket,0.08588957055214724,0.0782608695652174
crouton,0.10429447852760736,0.0782608695652174
potato yeast,0.012269938650306749,0.0782608695652174
new orleans molass,0.018404907975460124,0.0782608695652174
greengage,0.03067484662576687,0.0782608695652174
sweet oil,0.006134969325153374,0.0782608695652174
cox's gelatine,0.03680981595092025,0.0782608695652174
roll cracker,0.018404907975460124,0.0782608695652174
candied pineapple,0.018404907975460124,0.0782608695652174
quince jelly,0.006134969325153374,0.0782608695652174
smoked tongue,0.03680981595092025,0.0782608695652174
crushed ice,0.012269938650306749,0.07536231884057971
poached egg,0.03680981595092025,0.07536231884057971
canned tomato,0.11042944785276074,0.07536231884057971
noyau,0.006134969325153374,0.07536231884057971
vine leave,0.03680981595092025,0.07536231884057971
spanish pepper,0.03680981595092025,0.07536231884057971
sheep,0.006134969325153374,0.07536231884057971
spinach juice,0.012269938650306749,0.07536231884057971
burnet,0.024539877300613498,0.07536231884057971
white potato,0.012269938650306749,0.07536231884057971
watermelon,0.012269938650306749,0.07536231884057971
batter,0.006134969325153374,0.07536231884057971
mincemeat,0.049079754601226995,0.07536231884057971
raisin wine,0.006134969325153374,0.07536231884057971
salad oil,0.018404907975460124,0.07536231884057971
dandelion,0.024539877300613498,0.07536231884057971
buttered paper,0.03067484662576687,0.07536231884057971
ox,0.024539877300613498,0.07536231884057971
chili sauce,0.06748466257668712,0.07536231884057971
lettuce heart,0.049079754601226995,0.07536231884057971
cabbage leaf,0.06748466257668712,0.07536231884057971
buttered cracker crumb,0.006134969325153374,0.07536231884057971
veal leg,0.012269938650306749,0.07536231884057971
cream cheese,0.08588957055214724,0.07536231884057971
mushroom liquor,0.018404907975460124,0.07246376811594203
sprout,0.03067484662576687,0.07246376811594203
candied lemon,0.006134969325153374,0.07246376811594203
cottage cheese,0.05521472392638037,0.07246376811594203
celery stalk,0.05521472392638037,0.07246376811594203
rib bone,0.006134969325153374,0.07246376811594203
burned sugar,0.04294478527607362,0.07246376811594203
asparagus top,0.006134969325153374,0.07246376811594203
peach water,0.006134969325153374,0.07246376811594203
peach marmalade,0.018404907975460124,0.07246376811594203
game forcemeat,0.006134969325153374,0.07246376811594203
proof spirit,0.006134969325153374,0.07246376811594203
lark,0.012269938650306749,0.07246376811594203
green corn,0.04294478527607362,0.07246376811594203
sour cherry,0.0736196319018405,0.07246376811594203
squirrel,0.012269938650306749,0.07246376811594203
dill,0.11042944785276074,0.07246376811594203
grape leaf,0.06748466257668712,0.07246376811594203
candied citron,0.024539877300613498,0.07246376811594203
preserved peach,0.012269938650306749,0.06956521739130435
veal bone,0.03680981595092025,0.06956521739130435
liquid yeast,0.012269938650306749,0.06956521739130435
morello cherry,0.006134969325153374,0.06956521739130435
mint sauce,0.018404907975460124,0.06956521739130435
sparerib,0.006134969325153374,0.06956521739130435
sweet corn,0.049079754601226995,0.06956521739130435
roasted pork,0.012269938650306749,0.06956521739130435
fondant,0.012269938650306749,0.06956521739130435
chop,0.03680981595092025,0.06956521739130435
savory herb,0.006134969325153374,0.06956521739130435
fruit syrup,0.024539877300613498,0.06956521739130435
nasturtium,0.03680981595092025,0.06956521739130435
bran,0.024539877300613498,0.06956521739130435
dried peach,0.006134969325153374,0.06956521739130435
chili,0.04294478527607362,0.06956521739130435
buttered bread,0.06134969325153374,0.06956521739130435
roux,0.006134969325153374,0.06956521739130435
dried beef,0.006134969325153374,0.06956521739130435
veal neck,0.006134969325153374,0.06956521739130435
pickled mushroom,0.006134969325153374,0.06956521739130435
chili vinegar,0.006134969325153374,0.06956521739130435
peach kernel,0.09815950920245399,0.06956521739130435
mutton broth,0.03067484662576687,0.06956521739130435
sirloin steak,0.018404907975460124,0.06956521739130435
sweetened cream,0.012269938650306749,0.06956521739130435
horseradish sauce,0.05521472392638037,0.06666666666666667
mustard flour,0.012269938650306749,0.06666666666666667
pepper vinegar,0.006134969325153374,0.06666666666666667
oxtail,0.05521472392638037,0.06666666666666667
smoked beef tongue,0.006134969325153374,0.06666666666666667
celery sauce,0.012269938650306749,0.06666666666666667
marrowbone,0.049079754601226995,0.06376811594202898
pastry,0.03680981595092025,0.06376811594202898
lamb leg,0.03680981595092025,0.06376811594202898
mutton breast,0.018404907975460124,0.06376811594202898
lamb breast,0.03680981595092025,0.06376811594202898
tomato juice,0.12269938650306748,0.06376811594202898
raspberry jelly,0.018404907975460124,0.06376811594202898
pepper berry,0.012269938650306749,0.06376811594202898
bechamel sauce,0.03067484662576687,0.06376811594202898
kernel,0.04294478527607362,0.06376811594202898
crawfish butter,0.006134969325153374,0.06376811594202898
shrimp tail,0.03067484662576687,0.06376811594202898
lime water,0.006134969325153374,0.06376811594202898
veal cutlet,0.012269938650306749,0.06376811594202898
veal shoulder,0.012269938650306749,0.06376811594202898
egg ball,0.018404907975460124,0.06376811594202898
round steak,0.05521472392638037,0.06376811594202898
venison saddle,0.012269938650306749,0.06376811594202898
glucose,0.018404907975460124,0.06376811594202898
lung,0.03680981595092025,0.06376811594202898
malaga raisin,0.006134969325153374,0.06086956521739131
pickled gherkin,0.018404907975460124,0.06086956521739131
vine leaf,0.018404907975460124,0.06086956521739131
apricot sauce,0.03680981595092025,0.06086956521739131
rosemary,0.10429447852760736,0.06086956521739131
crab tail,0.012269938650306749,0.06086956521739131
shrimp sauce,0.012269938650306749,0.06086956521739131
pickled pork,0.006134969325153374,0.06086956521739131
mint leaf,0.04294478527607362,0.06086956521739131
spring water,0.006134969325153374,0.06086956521739131
white celery,0.04294478527607362,0.06086956521739131
red currant jelly,0.006134969325153374,0.06086956521739131
salad dressing,0.049079754601226995,0.06086956521739131
tomato pulp,0.018404907975460124,0.06086956521739131
dress,0.05521472392638037,0.06086956521739131
icing,0.07975460122699386,0.06086956521739131
cardamom,0.006134969325153374,0.06086956521739131
cauliflower head,0.024539877300613498,0.06086956521739131
clingstone peach,0.03067484662576687,0.057971014492753624
preserved pineapple,0.024539877300613498,0.057971014492753624
leaf,0.03680981595092025,0.057971014492753624
foot jelly,0.006134969325153374,0.057971014492753624
swiss,0.05521472392638037,0.057971014492753624
soda cracker,0.08588957055214724,0.057971014492753624
beef tea,0.006134969325153374,0.057971014492753624
pig head,0.006134969325153374,0.057971014492753624
broccoli,0.006134969325153374,0.057971014492753624
green mint,0.018404907975460124,0.057971014492753624
sauerkraut,0.09815950920245399,0.057971014492753624
stewed mushroom,0.006134969325153374,0.057971014492753624
pork leg,0.012269938650306749,0.057971014492753624
strawberry jam,0.024539877300613498,0.057971014492753624
chicken cream forcemeat,0.006134969325153374,0.057971014492753624
scotch,0.006134969325153374,0.057971014492753624
liver fat,0.006134969325153374,0.057971014492753624
mashed potato,0.006134969325153374,0.057971014492753624
soy,0.006134969325153374,0.057971014492753624
soup bone,0.049079754601226995,0.057971014492753624
chocolate cream,0.012269938650306749,0.057971014492753624
white corn meal,0.012269938650306749,0.057971014492753624
zwieback,0.018404907975460124,0.057971014492753624
english currant,0.012269938650306749,0.057971014492753624
smoked bacon,0.006134969325153374,0.057971014492753624
seville orange juice,0.006134969325153374,0.05507246376811594
romaine,0.018404907975460124,0.05507246376811594
gum dragon,0.006134969325153374,0.05507246376811594
long pepper,0.012269938650306749,0.05507246376811594
pippin apple,0.018404907975460124,0.05507246376811594
barley water,0.006134969325153374,0.05507246376811594
oyster juice,0.06748466257668712,0.05507246376811594
shell,0.03680981595092025,0.05507246376811594
beef sirloin,0.006134969325153374,0.05507246376811594
rennet,0.006134969325153374,0.05507246376811594
powdered cinnamon,0.08588957055214724,0.05507246376811594
cranberry juice,0.006134969325153374,0.05507246376811594
bay salt,0.006134969325153374,0.05507246376811594
calf liver,0.10429447852760736,0.05507246376811594
skim milk,0.012269938650306749,0.05507246376811594
beef kidney suet,0.012269938650306749,0.05507246376811594
cranberry jelly,0.024539877300613498,0.05507246376811594
breast meat,0.012269938650306749,0.05507246376811594
frost,0.018404907975460124,0.05507246376811594
veal kidney,0.04294478527607362,0.05507246376811594
ginger tea,0.018404907975460124,0.05507246376811594
pork fat,0.006134969325153374,0.05507246376811594
wholewheat flour,0.006134969325153374,0.05507246376811594
pepper sauce,0.018404907975460124,0.05507246376811594
vanilla essence,0.03067484662576687,0.05507246376811594
lime juice,0.03067484662576687,0.05507246376811594
dried toast,0.024539877300613498,0.05507246376811594
beef bone,0.018404907975460124,0.05507246376811594
smoked meat,0.024539877300613498,0.05507246376811594
egg batter,0.006134969325153374,0.05507246376811594
beef leg,0.012269938650306749,0.05217391304347826
citric acid,0.0736196319018405,0.05217391304347826
roast duck,0.018404907975460124,0.05217391304347826
vanilla ice cream,0.024539877300613498,0.05217391304347826
dried pea,0.04294478527607362,0.05217391304347826
vanilla cream,0.012269938650306749,0.05217391304347826
whipped cream,0.018404907975460124,0.05217391304347826
fillet,0.049079754601226995,0.05217391304347826
white grape,0.006134969325153374,0.05217391304347826
clam liquor,0.012269938650306749,0.05217391304347826
sour orange,0.006134969325153374,0.05217391304347826
summer squash,0.012269938650306749,0.05217391304347826
shadded roe,0.018404907975460124,0.05217391304347826
chicken fat,0.3006134969325153,0.05217391304347826
sweet cider,0.03680981595092025,0.05217391304347826
cress,0.024539877300613498,0.05217391304347826
dried bread,0.018404907975460124,0.05217391304347826
white currant,0.024539877300613498,0.05217391304347826
pearl tapioca,0.012269938650306749,0.05217391304347826
smoked beef,0.006134969325153374,0.05217391304347826
green olive,0.024539877300613498,0.05217391304347826
indigo,0.006134969325153374,0.05217391304347826
lemon water,0.006134969325153374,0.05217391304347826
salted mackerel,0.006134969325153374,0.05217391304347826
drum,0.006134969325153374,0.05217391304347826
soda bicarbonate,0.03680981595092025,0.05217391304347826
currant wine,0.006134969325153374,0.05217391304347826
white stock,0.006134969325153374,0.04927536231884058
bread stuffing,0.05521472392638037,0.04927536231884058
mutton saddle,0.006134969325153374,0.04927536231884058
spruce essence,0.006134969325153374,0.04927536231884058
pecan nut,0.04294478527607362,0.04927536231884058
walnut ketchup,0.006134969325153374,0.04927536231884058
hickory,0.018404907975460124,0.04927536231884058
french pea,0.06134969325153374,0.04927536231884058
shoulder,0.024539877300613498,0.04927536231884058
candied lemon peel,0.024539877300613498,0.04927536231884058
stewed tomato,0.024539877300613498,0.04927536231884058
mutton suet,0.006134969325153374,0.04927536231884058
scaled water,0.012269938650306749,0.04927536231884058
brandy paper,0.006134969325153374,0.04927536231884058
gut,0.006134969325153374,0.04927536231884058
prawn,0.006134969325153374,0.04927536231884058
